"2015-10-23 23:41:35","46.70","46.2636","46.55","46.9945"
"2015-10-24 06:54:21","46.35","46.3806","46.55","46.9164"
"2015-10-25 10:51:46","46.35","46.3806","46.55","46.9202"
"2015-10-26 00:00:25","46.35","46.3806","46.55","46.9267"
"2015-10-31 10:33:35","45.90","45.8744","45.99","46.6824"
